Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,15,3,0,21.1,2.799999999999997,21.525838756911746,0.5607808422348289,2.4255020612471823,4.547473508864641e-16
1,16,3,0,21.099999999999998,2.8000000000000007,21.871383025794373,0.5866630349533597,2.143675976358867,0.0
1,17,3,0,21.1,2.799999999999997,21.561130169076968,0.6901918058274819,2.6908648176873724,4.547473508864641e-16
1,18,3,0,21.099999999999998,2.8000000000000007,20.98020649446806,0.8627397572843523,3.832047282410971,0.0
1,19,3,0,21.1,2.799999999999997,20.78233693102416,0.8627397572843523,5.2644241245890155,0.0
1,20,3,0,21.099999999999998,2.8000000000000007,21.25877537886107,0.8023479742744476,5.82931773978418,1.8189894035458565e-15
1,21,3,0,21.1,2.799999999999997,21.424110568516447,0.7678383839830736,6.33595495025205,9.094947017729283e-16
1,22,3,0,21.1,2.799999999999997,21.473108609445646,0.7333287936916993,7.3127964670815055,9.094947017729283e-16
1,23,3,0,21.100000000000005,2.7999999999999936,21.499435897827823,0.6125452276718901,7.834120072282037,9.094947017729283e-16
1,24,3,0,21.099999999999998,2.8000000000000007,21.96527447831979,0.5003890592249243,8.582575138128647,0.0
1,1,4,0,21.1,2.799999999999997,21.973598390762483,0.38823289077795853,9.134168724484619,0.0
1,2,4,0,21.1,2.799999999999997,22.2000709842724,0.3537233004865844,9.256678358340883,1.8189894035458565e-15
1,3,4,0,21.1,2.799999999999997,22.386578598045297,0.33646850534089734,9.392395287374757,1.8189894035458565e-15
1,4,4,0,21.100000000000005,2.7999999999999936,22.393775925249464,0.32784110776805386,9.848454947454673,1.8189894035458565e-15
1,5,4,0,21.1,2.799999999999997,22.415805122107958,0.32784110776805386,10.172741617787352,0.0
1,6,4,0,21.1,2.799999999999997,22.857502647442686,0.37097809563227147,10.053959078072264,0.0
1,7,4,0,21.100000000000005,2.7999999999999936,23.453005819879067,0.46587946893355026,10.010909487025996,1.8189894035458565e-15
1,8,4,0,21.099999999999998,2.8000000000000007,23.796969616763704,0.5607808422348289,9.85623697045791,1.8189894035458565e-15
1,9,4,0,21.100000000000005,2.7999999999999936,23.91638586179603,0.5694082398076724,8.885552565433711,0.0
1,10,4,0,21.1,2.799999999999997,23.88841315800533,0.578035637380516,7.8407661141221325,1.8189894035458565e-15
1,11,4,0,21.099999999999998,2.8000000000000007,24.69333173183153,0.595290432526203,6.4911946799459255,9.094947017729283e-16
1,12,4,0,21.099999999999998,2.8000000000000007,27.40199300550629,0.6039178300990464,5.0585754219090155,1.8189894035458565e-15
1,13,4,0,21.100000000000005,2.7999999999999936,29.88495901041912,0.595290432526203,4.708843613775017,9.094947017729283e-16
1,14,4,0,21.1,2.799999999999997,32.405090270686074,0.5694082398076724,3.2472683100332835,9.094947017729283e-16
1,15,4,0,21.1,2.799999999999997,34.14215232547895,0.5607808422348289,3.0210556235893855,0.0
1,16,4,0,21.1,2.799999999999997,34.841624573759006,0.5866630349533597,3.0863059200370806,4.547473508864641e-16
1,17,4,0,21.1,2.799999999999997,35.87133866515594,0.6901918058274819,3.0716768916215913,0.0
1,18,4,0,21.1,2.799999999999997,36.66282782382553,0.8627397572843523,3.1334021201952096,0.0
1,19,4,0,21.100000000000005,2.7999999999999936,35.51116280369022,0.8627397572843523,3.6413703819024734,0.0
1,20,4,0,21.1,2.799999999999997,34.820323507329284,0.8023479742744476,3.968832748742345,1.3642420526593924e-15
1,21,4,0,21.1,2.799999999999997,35.245053523170625,0.7678383839830736,4.1068714879709445,9.094947017729283e-16
1,22,4,0,21.1,2.799999999999997,35.54911716835885,0.7333287936916993,4.854964575317825,0.0
1,23,4,0,21.1,2.799999999999997,37.13792320602966,0.6125452276718901,5.267270199710824,9.094947017729283e-16
1,24,4,0,21.099999999999998,2.8000000000000007,40.978853518698365,0.5003890592249243,5.837873416382973,2.7284841053187848e-15
1,1,5,0,21.099999999999998,2.8000000000000007,43.25061261937601,0.38823289077795853,6.3523981272318055,2.7284841053187848e-15
1,2,5,0,21.1,2.799999999999997,44.903389060445406,0.3537233004865844,6.437714343975124,0.0
1,3,5,0,21.1,2.799999999999997,46.46952002897732,0.33646850534089734,6.4974185960609105,0.0
1,4,5,0,21.1,2.799999999999997,47.291936919858244,0.32784110776805386,6.546480878309557,9.094947017729283e-16
1,5,5,0,21.1,2.799999999999997,48.53850240801762,0.32784110776805386,6.4804952624909795,0.0
1,6,5,0,21.100000000000005,2.7999999999999936,49.29374631091471,0.37097809563227147,5.989673931804508,0.0
1,7,5,0,21.1,2.799999999999997,49.61124702743398,0.46587946893355026,5.902903065751431,1.8189894035458565e-15
1,8,5,0,21.1,2.799999999999997,50.44258422226097,0.5607808422348289,5.543407746224562,9.094947017729283e-16
1,9,5,0,21.1,2.799999999999997,51.85258516725734,0.5694082398076724,5.225060404617776,0.0
1,10,5,0,21.1,2.799999999999997,53.44832090573357,0.578035637380516,4.244124089908306,1.8189894035458565e-15
1,11,5,0,21.099999999999998,2.8000000000000007,57.499022164970704,0.595290432526203,3.361420917328222,0.0
1,12,5,0,21.099999999999998,2.8000000000000007,62.86028262492545,0.6039178300990464,2.2111686647632007,0.0
1,13,5,0,21.1,2.799999999999997,66.73594037688592,0.595290432526203,1.5581930443799863,4.547473508864641e-16
1,14,5,0,21.1,2.799999999999997,69.49331006839833,0.5694082398076724,0.9857432547323878,3.410605131648481e-16
1,15,5,0,21.1,2.799999999999997,66.96948419838475,0.5607808422348289,1.3932549269420378,2.2737367544323206e-16
1,16,5,0,21.099999999999998,2.8000000000000007,63.32799540263504,0.5866630349533597,1.3780719047683814,2.2737367544323206e-16
1,17,5,0,21.099999999999998,2.8000000000000007,59.2703910539048,0.6901918058274819,1.0218888773254187,3.410605131648481e-16
1,18,5,0,21.100000000000005,2.7999999999999936,53.369415474586,0.8627397572843523,1.7583707411453398,2.2737367544323206e-16
1,19,5,0,21.099999999999998,2.8000000000000007,50.36772872270595,0.8627397572843523,2.217935828797832,0.0
1,20,5,0,21.1,2.799999999999997,45.28309252689192,0.8023479742744476,2.538012541180768,9.094947017729283e-16
1,21,5,0,21.1,2.799999999999997,39.32810877113806,0.7678383839830736,3.2693359560530304,1.3642420526593924e-15
1,22,5,0,21.1,2.799999999999997,33.654426008553706,0.7333287936916993,4.387530895372081,0.0
1,23,5,0,21.1,2.799999999999997,31.00075907919581,0.6125452276718901,5.8383664837436955,0.0
1,24,5,0,21.1,2.799999999999997,30.183749755674544,0.5003890592249243,6.285393229144517,0.0
1,1,6,0,21.1,2.799999999999997,29.498362595434575,0.38823289077795853,6.56889659679099,0.0
1,2,6,0,21.1,2.799999999999997,28.570763944384737,0.3537233004865844,7.3012891654238326,1.8189894035458565e-15
1,3,6,0,21.099999999999998,2.8000000000000007,27.3605979430535,0.33646850534089734,7.753147311432935,1.8189894035458565e-15
1,4,6,0,21.1,2.799999999999997,26.819499845105298,0.32784110776805386,8.138779031418256,9.094947017729283e-16
1,5,6,0,21.1,2.799999999999997,26.09361349192047,0.32784110776805386,9.079351906023561,0.0
1,6,6,0,21.099999999999998,2.8000000000000007,25.29862950279349,0.37097809563227147,9.627604845342729,3.637978807091713e-15
1,7,6,0,21.099999999999998,2.8000000000000007,24.783033664456745,0.46587946893355026,10.272825074554266,0.0
1,8,6,0,21.099999999999998,2.8000000000000007,24.44213193340423,0.5607808422348289,9.943405990781125,1.8189894035458565e-15
1,9,6,0,21.1,2.799999999999997,24.98816893789223,0.5694082398076724,7.759405025243926,1.8189894035458565e-15
1,10,6,0,21.1,2.799999999999997,24.582096236643373,0.578035637380516,5.453574582094049,9.094947017729283e-16
1,11,6,0,21.1,2.799999999999997,23.798542937600836,0.595290432526203,4.0011856201295455,4.547473508864641e-16
1,12,6,0,21.1,2.799999999999997,23.19546342632385,0.6039178300990464,2.9058539287028506,0.0
1,13,6,0,21.099999999999998,2.8000000000000007,23.424069504486482,0.595290432526203,2.2263398115217017,0.0
1,14,6,0,21.100000000000005,2.7999999999999936,23.183919820696445,0.5694082398076724,1.8810263347322143,9.094947017729283e-16
1,15,6,0,21.100000000000005,2.7999999999999936,23.091250611141444,0.5607808422348289,1.2805372436961515,2.2737367544323206e-16
1,16,6,0,21.100000000000005,2.7999999999999936,23.124430736333444,0.5866630349533597,1.060571134104983,4.547473508864641e-16
1,17,6,0,21.099999999999998,2.8000000000000007,23.127340951260837,0.6901918058274819,1.3374628142852525,4.547473508864641e-16
1,18,6,0,21.1,2.799999999999997,23.03729033054421,0.8627397572843523,2.8426840334022496,0.0
1,19,6,0,21.1,2.799999999999997,23.604623893363385,0.8627397572843523,4.239111698660396,0.0
1,20,6,0,21.1,2.799999999999997,24.03227881397802,0.8023479742744476,4.936031901655471,9.094947017729283e-16
1,21,6,0,21.1,2.799999999999997,24.20699865356846,0.7678383839830736,5.775865464438524,0.0
1,22,6,0,21.099999999999998,2.8000000000000007,24.246938010098308,0.7333287936916993,7.3701912569700285,1.8189894035458565e-15
1,23,6,0,21.1,2.799999999999997,24.332714541130276,0.6125452276718901,8.274477338281896,1.8189894035458565e-15
1,24,6,0,21.099999999999998,2.8000000000000007,24.675046927385218,0.5003890592249243,9.307874367952722,1.8189894035458565e-15
1,1,7,0,21.1,2.799999999999997,24.96040864344965,0.38823289077795853,9.046362412248365,1.8189894035458565e-15
1,2,7,0,21.1,2.799999999999997,24.37424751046787,0.3537233004865844,10.165276693471998,0.0
1,3,7,0,21.100000000000005,2.7999999999999936,24.287019521765536,0.33646850534089734,9.994078343326422,0.0
1,4,7,0,21.100000000000005,2.7999999999999936,24.65483192565631,0.32784110776805386,10.078378158261916,0.0
1,5,7,0,21.1,2.799999999999997,24.541064698597864,0.32784110776805386,10.984989340305779,1.8189894035458565e-15
1,6,7,0,21.1,2.799999999999997,24.804303399568433,0.37097809563227147,10.525196207077027,1.8189894035458565e-15
1,7,7,0,21.1,2.799999999999997,24.67322199462115,0.46587946893355026,11.094929866717932,0.0
1,8,7,0,21.1,2.799999999999997,25.620952617695323,0.5607808422348289,10.333236578599164,1.8189894035458565e-15
1,9,7,0,21.1,2.799999999999997,27.20434867213641,0.5694082398076724,8.543134058955205,1.8189894035458565e-15
1,10,7,0,21.099999999999998,2.8000000000000007,29.32989450015546,0.578035637380516,6.979821684812887,9.094947017729283e-16
1,11,7,0,21.099999999999998,2.8000000000000007,31.258635661393065,0.595290432526203,4.171403643262791,1.8189894035458565e-15
1,12,7,0,21.1,2.799999999999997,31.660014912695132,0.6039178300990464,3.525387353132108,4.547473508864641e-16
1,13,7,0,21.1,2.799999999999997,31.41811285743924,0.595290432526203,2.6371559614209104,0.0
1,14,7,0,21.1,2.799999999999997,30.643189691909416,0.5694082398076724,2.5591910621888894,4.547473508864641e-16
1,15,7,0,21.1,2.799999999999997,30.332963471893766,0.5607808422348289,2.330818491512204,4.547473508864641e-16
1,16,7,0,21.099999999999998,2.8000000000000007,30.34243947465361,0.5866630349533597,2.300720428973684,4.547473508864641e-16
1,17,7,0,21.1,2.799999999999997,32.786540877200174,0.6901918058274819,2.4692039913954353,4.547473508864641e-16
1,18,7,0,21.1,2.799999999999997,36.09058770052901,0.8627397572843523,3.6263985110018844,1.3642420526593924e-15
1,19,7,0,21.099999999999998,2.8000000000000007,38.51416359212752,0.8627397572843523,4.777881767431463,9.094947017729283e-16
1,20,7,0,21.099999999999998,2.8000000000000007,40.098350736311865,0.8023479742744476,5.220115502838904,9.094947017729283e-16
1,21,7,0,21.100000000000005,2.7999999999999936,41.47721787109738,0.7678383839830736,5.4004945115597005,0.0
1,22,7,0,21.099999999999998,2.8000000000000007,43.148643913464795,0.7333287936916993,5.892916533169133,0.0
1,23,7,0,21.1,2.799999999999997,44.056912340199275,0.6125452276718901,6.297413459247299,0.0
1,24,7,0,21.099999999999994,2.8000000000000043,44.38122766478499,0.5003890592249243,6.638403252752613,9.094947017729283e-16
1,1,1,0,21.099999999999998,2.8000000000000007,44.48161655402975,0.38823289077795853,6.833771215483386,9.094947017729283e-16
1,2,1,0,21.1,2.799999999999997,43.66548753940236,0.3537233004865844,6.90791561621886,0.0
1,3,1,0,21.1,2.799999999999997,43.915171167713005,0.33646850534089734,6.958885755765273,1.8189894035458565e-15
1,4,1,0,21.100000000000005,2.7999999999999936,44.30763827727497,0.32784110776805386,6.9977442762346485,2.7284841053187848e-15
1,5,1,0,21.1,2.799999999999997,43.856235984836445,0.32784110776805386,7.1991456205882,0.0
1,6,1,0,21.099999999999998,2.8000000000000007,43.40394971983287,0.37097809563227147,7.05363003096258,2.7284841053187848e-15
1,7,1,0,21.1,2.799999999999997,43.04603081789808,0.46587946893355026,7.307015215363899,3.637978807091713e-15
1,8,1,0,21.099999999999994,2.8000000000000043,42.84710188037842,0.5607808422348289,7.21946187462921,0.0
1,9,1,0,21.1,2.799999999999997,42.776470603768466,0.5694082398076724,6.5546378254079105,0.0
1,10,1,0,21.1,2.799999999999997,43.346363301204086,0.578035637380516,5.8851902082940875,0.0
1,11,1,0,21.1,2.799999999999997,44.60255028977066,0.595290432526203,5.050729258143291,1.8189894035458565e-15
1,12,1,0,21.1,2.799999999999997,45.58820104146311,0.6039178300990464,4.341294784314581,0.0
1,13,1,0,21.1,2.799999999999997,46.61328680940253,0.595290432526203,3.5439899914190174,9.094947017729283e-16
1,14,1,0,21.099999999999998,2.8000000000000007,47.136566623738894,0.5694082398076724,3.0854534268909877,0.0
1,15,1,0,21.1,2.799999999999997,46.488027854947376,0.5607808422348289,2.865986605105132,0.0
1,16,1,0,21.1,2.799999999999997,45.89759640183366,0.5866630349533597,2.827524427419041,4.547473508864641e-16
1,17,1,0,21.1,2.799999999999997,45.71743673046505,0.6901918058274819,2.680064324632854,9.094947017729283e-16
1,18,1,0,21.100000000000005,2.7999999999999936,45.80440204316851,0.8627397572843523,3.169684716220571,4.547473508864641e-16
1,19,1,0,21.100000000000005,2.7999999999999936,45.191041198298265,0.8627397572843523,4.038057946133206,1.8189894035458565e-15
1,20,1,0,21.1,2.799999999999997,45.60752935770144,0.8023479742744476,3.8519016377405784,0.0
1,21,1,0,21.100000000000005,2.7999999999999936,46.060664710316615,0.7678383839830736,4.008833031402858,1.8189894035458565e-15
1,22,1,0,21.100000000000005,2.7999999999999936,46.32590857219271,0.7333287936916993,4.456225961435688,0.0
1,23,1,0,21.100000000000005,2.7999999999999936,46.34805803107889,0.6125452276718901,4.862249832026486,9.094947017729283e-16
1,24,1,0,21.1,2.799999999999997,46.34449875472546,0.5003890592249243,5.176657067605563,1.8189894035458565e-15
1,1,2,0,21.099999999999998,2.8000000000000007,46.27787075120002,0.38823289077795853,5.699472760757134,2.7284841053187848e-15
1,2,2,0,21.1,2.799999999999997,46.19823211323462,0.3537233004865844,5.777233049949231,2.7284841053187848e-15
1,3,2,0,21.099999999999998,2.8000000000000007,45.420598536105956,0.33646850534089734,5.838221491468576,0.0
1,4,2,0,21.1,2.799999999999997,44.86850829691486,0.32784110776805386,5.886392702656769,3.637978807091713e-15
1,5,2,0,21.1,2.799999999999997,44.70957724615475,0.32784110776805386,6.081878323655567,0.0
1,6,2,0,21.099999999999998,2.8000000000000007,44.714454492321146,0.37097809563227147,5.935936176478921,9.094947017729283e-16
1,7,2,0,21.099999999999998,2.8000000000000007,44.69492984886183,0.46587946893355026,5.871177105384288,9.094947017729283e-16
1,8,2,0,21.100000000000005,2.7999999999999936,44.6603739610009,0.5607808422348289,5.792104677017538,0.0
1,9,2,0,21.1,2.799999999999997,44.48070231442374,0.5694082398076724,5.48549519872368,0.0
1,10,2,0,21.1,2.799999999999997,44.30266885753657,0.578035637380516,5.078247303638841,0.0
1,11,2,0,21.1,2.799999999999997,44.974405342650066,0.595290432526203,4.215512169477937,9.094947017729283e-16
1,12,2,0,21.10000000000001,2.79999999999999,45.5238105691097,0.6039178300990464,3.739981614888326,0.0
1,13,2,0,21.100000000000005,2.7999999999999936,44.82826451935288,0.595290432526203,3.4253636065545505,4.547473508864641e-16
1,14,2,0,21.1,2.799999999999997,43.579424239023545,0.5694082398076724,2.963593202933677,0.0
1,15,2,0,21.100000000000005,2.7999999999999936,42.89802753427278,0.5607808422348289,2.9557323089961107,9.094947017729283e-16
1,16,2,0,21.100000000000005,2.7999999999999936,42.749103140531744,0.5866630349533597,2.8906758807261905,0.0
1,17,2,0,21.1,2.799999999999997,43.65507177093133,0.6901918058274819,2.8349640779020517,0.0
1,18,2,0,21.1,2.799999999999997,44.14464729611578,0.8627397572843523,3.2205465370882917,4.547473508864641e-16
1,19,2,0,21.100000000000005,2.7999999999999936,43.616393486366455,0.8627397572843523,3.772277329651934,9.094947017729283e-16
1,20,2,0,21.100000000000005,2.7999999999999936,42.30330916468899,0.8023479742744476,4.204449864834221,9.094947017729283e-16
1,21,2,0,21.1,2.799999999999997,40.81965164791989,0.7678383839830736,4.375420621245649,1.8189894035458565e-15
1,22,2,0,21.100000000000005,2.7999999999999936,39.47171899532279,0.7333287936916993,5.109714368411455,0.0
1,23,2,0,21.100000000000005,2.7999999999999936,38.84098099453282,0.6125452276718901,5.868097710239461,1.8189894035458565e-15
1,24,2,0,21.099999999999998,2.8000000000000007,38.63149447178003,0.5003890592249243,6.535744268915892,2.7284841053187848e-15
1,1,3,0,21.099999999999998,2.8000000000000007,38.5342180549912,0.38823289077795853,6.7752373444963325,0.0
1,2,3,0,21.099999999999998,2.8000000000000007,37.901185836754934,0.3537233004865844,7.132128694489956,2.7284841053187848e-15
1,3,3,0,21.1,2.799999999999997,36.85495455336928,0.33646850534089734,7.22203109750698,9.094947017729283e-16
1,4,3,0,21.1,2.799999999999997,35.60709891900874,0.32784110776805386,7.287778399240917,9.094947017729283e-16
1,5,3,0,21.100000000000005,2.7999999999999936,34.907734388809445,0.32784110776805386,7.2384730215350785,1.8189894035458565e-15
1,6,3,0,21.100000000000005,2.7999999999999936,35.28028948858095,0.37097809563227147,7.069714845628077,1.8189894035458565e-15
